image_url,latitude,longitude,scientific_name,common_name,place_guess
https://static.inaturalist.org/photos/119610230/medium.jpeg,24.20475939,121.243444881,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/119636238/medium.jpeg,23.7240055145,120.4031388004,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/119779396/medium.jpg,24.8612551236,121.7447951649,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/119779399/medium.jpg,24.9246849073,121.7052874486,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/120174534/medium.jpg,24.0079865477,120.6420983783,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/120175355/medium.jpg,24.0986422992,120.6010181308,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/120203393/medium.jpeg,24.0726313912,120.7013621204,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/120315316/medium.jpeg,24.0543045598,120.7677105614,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/120370885/medium.jpeg,24.2083987827,121.0740531033,Hynobius formosanus,臺灣山椒魚,Taiwan
https://static.inaturalist.org/photos/120374957/medium.jpg,24.2540516109,121.0299419843,Hynobius formosanus,臺灣山椒魚,Taiwan
https://static.inaturalist.org/photos/120577446/medium.jpeg,23.5804000833,120.8377861862,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://static.inaturalist.org/photos/120580839/medium.jpeg,24.6214629203,121.6289747084,Zhangixalus prasinatus,翡翠樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/120603109/medium.jpeg,23.5071439824,120.8413956637,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/120603224/medium.jpeg,23.5574022533,120.9568240091,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://static.inaturalist.org/photos/120608029/medium.jpeg,23.5169173358,120.8336473308,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/120617976/medium.jpeg,24.812822991,121.4088155732,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/120787847/medium.jpeg,24.3420323152,120.882961835,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/120958810/medium.jpeg,23.7420843686,120.4598389678,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/120959863/medium.jpeg,23.689409711,120.4699106532,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/121140060/medium.jpg,24.892832878,121.6019337325,Zhangixalus prasinatus,翡翠樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/121487619/medium.jpeg,23.552072135,120.5339266419,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/121487674/medium.jpeg,23.4473515659,120.4455005844,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/121488320/medium.jpg,23.5364315582,120.491731591,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121705597/medium.jpeg,23.5709059532,120.5156659498,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/121973967/medium.jpg,23.5815298626,120.4345264052,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121978378/medium.jpeg,23.702534916,120.5698598779,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121978650/medium.jpeg,23.6862112957,120.5285544172,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121979031/medium.jpeg,23.6228516073,120.5830825354,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121981364/medium.jpeg,23.6403264589,120.4841635607,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/121980264/medium.jpeg,23.5017310726,120.4013162932,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121980381/medium.jpeg,23.6384640813,120.478000779,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/121980832/medium.jpeg,23.4941359428,120.4941894778,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/121981971/medium.jpeg,23.5376772007,120.4401578861,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121982311/medium.jpeg,23.6538801506,120.5573344823,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121997150/medium.jpeg,23.6854972724,120.5767257806,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121985198/medium.jpeg,23.6025295556,120.5403920065,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121987599/medium.jpeg,23.6326815848,120.5648803503,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/121988503/medium.jpeg,23.6467655515,120.4097424068,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122115696/medium.jpeg,23.7847026235,120.5419766476,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122917903/medium.jpg,23.5858098107,120.4690697528,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122470191/medium.jpeg,24.1706726305,120.6953426681,Silurus asotus,鯰,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/122474190/medium.jpeg,22.7894634764,121.4564741483,Tridacna maxima,長硨磲蛤,"Taiwan, TW"
https://static.inaturalist.org/photos/122520532/medium.jpeg,23.7062442552,120.5040316541,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122522943/medium.jpeg,23.6706854029,120.5203073194,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122527148/medium.jpeg,23.7419915673,120.5322615568,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122527562/medium.jpeg,23.7680824931,120.5268778791,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122530599/medium.jpeg,23.6029980208,120.5663148608,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122530371/medium.jpeg,23.6201849234,120.5839808008,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122531534/medium.jpeg,23.6459958144,120.4049371826,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122694175/medium.jpeg,23.7481428815,120.5649760127,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122880432/medium.jpg,21.9908378955,120.9163173908,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122901907/medium.jpeg,23.3629631394,121.3434729749,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122901923/medium.jpeg,23.350786872,121.3352795391,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122901940/medium.jpeg,23.2834139378,121.3379497796,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122901961/medium.jpeg,23.2782241976,121.3958053703,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122901968/medium.jpeg,23.3971563021,121.2452334155,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122901971/medium.jpeg,23.2599442721,121.2377373911,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/122901989/medium.jpeg,23.3654759381,121.2895944063,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122922409/medium.jpeg,23.7263267646,120.4082037444,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122925074/medium.jpeg,23.7864679477,120.4914694161,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122927132/medium.jpeg,23.7527225913,120.4982304379,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122927781/medium.jpeg,23.7674634628,120.4677336489,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/122927999/medium.jpeg,23.711318593,120.4418574429,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123179970/medium.jpg,24.1113874118,120.7591373487,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/123355016/medium.jpeg,23.711220825,120.4082188183,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123355033/medium.jpeg,23.6128821821,120.4681274327,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123355043/medium.jpeg,23.6707962613,120.561466766,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/123355642/medium.jpg,24.9459371933,121.7294458701,Zhangixalus prasinatus,翡翠樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123528856/medium.jpg,23.4483988306,120.8231912583,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123528937/medium.jpg,23.5036252869,120.8009163591,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123529320/medium.jpg,22.843018002,120.992175727,Hynobius arisanensis,阿里山山椒魚,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/123565193/medium.jpeg,23.7039793064,120.4668815149,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123565220/medium.jpeg,23.714909757,120.4374496826,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123565225/medium.jpeg,23.6888212438,120.4730775688,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123565242/medium.jpeg,23.6158354984,120.4877451382,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123565271/medium.jpeg,23.7939921905,120.4559807956,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123565316/medium.jpeg,23.7681201755,120.4847750702,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123565409/medium.jpeg,23.743100412,120.539406319,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/123580508/medium.jpeg,24.2274995136,121.3665173556,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/123774453/medium.jpeg,23.6083404794,120.4166216203,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/123781280/medium.jpeg,23.7327772524,120.4270499021,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/123788051/medium.jpeg,23.640293903,120.5021766685,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/123789196/medium.jpeg,23.785088563,120.4864712949,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/123791453/medium.jpeg,23.6982590046,120.4043639223,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/123799154/medium.jpeg,23.7616151091,120.4364471764,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/123800096/medium.jpeg,23.7494712789,120.4130571682,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/123970665/medium.jpg,24.1351021409,120.6884486197,Silurus asotus,鯰,Taiwan
https://static.inaturalist.org/photos/124025757/medium.jpeg,23.7816243995,120.7299322676,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/124026059/medium.jpeg,23.6155794258,120.6860396028,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/124027330/medium.jpeg,23.6897744582,120.687321626,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/124027373/medium.jpeg,23.6958430795,120.6409650723,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/124126488/medium.jpg,24.8645929404,121.9475622141,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/124391867/medium.jpg,24.3304040868,121.2657764932,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/125794240/medium.jpeg,23.7528811658,120.5895255055,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/125794302/medium.jpeg,23.6915997967,120.5758464306,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/125805842/medium.jpeg,23.6307240367,120.4122180517,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/125877550/medium.jpeg,23.7985527522,120.4431581114,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/125877714/medium.jpeg,23.6415433187,120.5202804053,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/126667223/medium.jpeg,23.6112494841,120.5983805049,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/127101565/medium.jpg,24.6773604872,120.8943219697,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/127108338/medium.jpg,25.0321800864,121.5491196964,Rana longicrus,長腳赤蛙,Taiwan
https://static.inaturalist.org/photos/127151301/medium.jpeg,23.6337127853,120.4863472492,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/127160292/medium.jpg,24.9199411176,121.4245960533,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/127386024/medium.jpg,24.7602048916,121.5979919879,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://static.inaturalist.org/photos/127674325/medium.jpeg,23.7837808813,120.4627236692,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/127678216/medium.jpeg,23.6369602505,120.4547153376,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/127678237/medium.jpeg,23.6923806385,120.5467462528,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/128189374/medium.jpeg,23.7041576407,120.5328931489,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/128726210/medium.jpeg,23.4582821222,120.4045164273,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/129287291/medium.jpeg,24.0579471574,120.6074740606,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/129599562/medium.jpeg,24.1604251993,121.2212354162,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/130682535/medium.jpeg,23.6094564288,120.4538387609,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/130916961/medium.jpg,24.8475638953,121.4569067292,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://static.inaturalist.org/photos/131468654/medium.jpeg,23.6870099414,120.5148365638,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/131471439/medium.jpeg,23.6163283565,120.5084411353,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/131474337/medium.jpeg,23.6956471286,120.4257958124,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/131868058/medium.jpeg,23.6116199945,120.4101670216,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/131868153/medium.jpeg,23.6729965529,120.5034882044,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/131868180/medium.jpeg,23.6198178822,120.5026048017,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/132159664/medium.jpg,24.9943275061,121.3190973144,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/132540163/medium.jpeg,23.8123299236,120.9713621511,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/132540178/medium.jpeg,23.930850798,120.9544110701,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/132540220/medium.jpeg,23.9207808596,120.8839754235,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/132540201/medium.jpeg,23.8917728774,120.8376789525,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132572598/medium.jpeg,23.7002716694,120.4893817575,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132573593/medium.jpeg,23.6376945708,120.4296028203,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132576524/medium.jpeg,23.6329656541,120.5770470311,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132578285/medium.jpeg,23.7329157011,120.5076929536,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132580852/medium.jpeg,23.7235759273,120.4671811492,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132582755/medium.jpeg,23.7085552788,120.4717706009,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132584960/medium.jpeg,23.7058480098,120.5508517322,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/132585599/medium.jpeg,23.7881664354,120.4947375028,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132591694/medium.jpeg,23.7007970204,120.4226082781,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132598629/medium.jpeg,23.7072840176,120.5096626667,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/132603142/medium.jpeg,23.6456793573,120.5338342754,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132603439/medium.jpeg,23.6731554873,120.5216778684,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132603533/medium.jpeg,23.6423777584,120.4543100046,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132607914/medium.jpeg,23.6617872914,120.5732313673,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/132847710/medium.jpeg,24.05675408,121.2450311225,Hynobius sonani,楚南氏山椒魚,"Taiwan, TW"
https://static.inaturalist.org/photos/132847907/medium.jpeg,24.1536215829,121.3147591189,Hynobius formosanus,臺灣山椒魚,"Taiwan, TW"
https://static.inaturalist.org/photos/132883396/medium.jpeg,23.1758019999,120.3278440086,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://static.inaturalist.org/photos/132883545/medium.jpeg,23.1916885521,120.3648274887,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://static.inaturalist.org/photos/132883704/medium.jpeg,23.0697736443,120.2606002928,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://static.inaturalist.org/photos/132883775/medium.jpeg,23.0768046678,120.324469898,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://static.inaturalist.org/photos/132883854/medium.jpeg,23.1555325767,120.3214622368,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://static.inaturalist.org/photos/132883915/medium.jpeg,23.1608850584,120.2099327133,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://static.inaturalist.org/photos/132884032/medium.jpeg,23.0876192499,120.397160683,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133014941/medium.jpeg,23.1952957685,120.3013953912,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133075341/medium.jpeg,23.6830425353,120.5692473396,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/133075438/medium.jpeg,23.7318552379,120.4115541182,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/133076226/medium.jpeg,23.7209885911,120.5604909268,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/133277610/medium.jpeg,23.7264273208,120.405462234,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/133286171/medium.jpg,24.8227647866,121.5502680575,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133280245/medium.jpeg,23.6388878764,120.4440962469,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/133280283/medium.jpeg,23.7985330667,120.5306011517,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/133280321/medium.jpeg,23.6716497438,120.5328968393,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/133336731/medium.jpeg,23.7428356986,120.5577634715,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/133339438/medium.jpeg,23.7088661227,120.441457,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/133341754/medium.jpeg,23.7679706498,120.579326278,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/133344359/medium.jpeg,23.7980774509,120.5360054878,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/133567117/medium.jpeg,23.5472471419,120.6870727184,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/133569381/medium.jpeg,23.4381466212,120.6241295396,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/133686391/medium.jpeg,24.9968933546,121.6002118869,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133939007/medium.jpg,25.0444323593,121.4303269687,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133963184/medium.jpeg,23.1575893119,120.3828606533,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133963190/medium.jpeg,23.188049954,120.2876008332,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133963200/medium.jpeg,23.1660168178,120.3393294497,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133963209/medium.jpeg,23.0068956285,120.3060540686,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133964739/medium.jpg,24.8493430768,121.5528280144,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/133990013/medium.jpeg,24.79064873,121.0452513694,Silurus asotus,鯰,"Taiwan, TW"
https://static.inaturalist.org/photos/134255510/medium.jpeg,23.7117315449,120.5825006061,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/134261263/medium.jpeg,23.7581692967,120.5244655367,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/134269292/medium.jpeg,23.7501948376,120.5229160653,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/134269652/medium.jpeg,23.6835749634,120.5916707222,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/134271175/medium.jpeg,23.6358765253,120.5974999342,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/134282141/medium.jpeg,23.6953734346,120.4758533625,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/134284490/medium.jpeg,23.6622599726,120.451563778,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/134503972/medium.jpeg,23.1180270419,120.3093257763,Micryletta steinegeri,史丹吉氏小雨蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/134504793/medium.jpeg,23.0294657571,120.2819443533,Micryletta steinegeri,史丹吉氏小雨蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/134505975/medium.jpeg,23.0465826839,120.2566764354,Micryletta steinegeri,史丹吉氏小雨蛙,Taiwan
